1, private, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
561, forest, regions_unexplored:deciduous_forest, CREATURE, minecraft:sheep, 12, 4, 4
562, forest, regions_unexplored:deciduous_forest, CREATURE, minecraft:pig, 10, 4, 4
563, forest, regions_unexplored:deciduous_forest, CREATURE, minecraft:chicken, 10, 4, 4
564, forest, regions_unexplored:deciduous_forest, CREATURE, minecraft:cow, 8, 4, 4
565, forest, regions_unexplored:deciduous_forest, AMBIENT, minecraft:bat, 10, 8, 8
566, forest, regions_unexplored:deciduous_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
567, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
568, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
569, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
570, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
571, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
572, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
573, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:enderman, 10, 1, 4
574, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
575, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:drowned, 5, 1, 1
576, ocean, minecraft:deep_cold_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
577, ocean, minecraft:deep_cold_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
578, ocean, minecraft:deep_cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
579, ocean, minecraft:deep_cold_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
580, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
581, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
582, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
583, private, minecraft:deep_dark, MONSTER, uselessreptile:moleclaw, 80, 1, 1
584, private, minecraft:deep_dark, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
585, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
586, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
587, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
588, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
589, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:creeper, 80, 4, 4
590, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
591, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:enderman, 10, 1, 4
592, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
593, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:drowned, 5, 1, 1
594, ocean, minecraft:deep_frozen_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
595, ocean, minecraft:deep_frozen_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
596, ocean, minecraft:deep_frozen_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
597, ocean, minecraft:deep_frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
598, ocean, minecraft:deep_frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
599, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
600, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
601, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
602, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
603, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
604, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
605, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
606, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
607, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:enderman, 10, 1, 4
608, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
609, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:drowned, 5, 1, 1
610, ocean, minecraft:deep_lukewarm_ocean, MONSTER, darkwaters:aberration, 10, 1, 1
611, ocean, minecraft:deep_lukewarm_ocean, MONSTER, darkwaters:craeken, 5, 1, 1
612, ocean, minecraft:deep_lukewarm_ocean, MONSTER, darkwaters:miraid, 5, 1, 1
613, ocean, minecraft:deep_lukewarm_ocean, MONSTER, darkwaters:miraid_hallucination, 5, 1, 1
614, ocean, minecraft:deep_lukewarm_ocean, MONSTER, darkwaters:mohast, 10, 1, 3
615, ocean, minecraft:deep_lukewarm_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
616, ocean, minecraft:deep_lukewarm_ocean, MONSTER, darkwaters:sight_hunter, 5, 1, 1
617, ocean, minecraft:deep_lukewarm_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
618, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
619, ocean, minecraft:deep_lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
620, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:squid, 8, 1, 4
621, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
622, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 8, 3, 6
623, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 5, 1, 3
624, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
625, ocean, minecraft:deep_ocean, MONSTER, minecraft:spider, 80, 4, 4
626, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie, 80, 4, 4
627, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
628, ocean, minecraft:deep_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
629, ocean, minecraft:deep_ocean, MONSTER, minecraft:creeper, 80, 4, 4
630, ocean, minecraft:deep_ocean, MONSTER, minecraft:slime, 80, 4, 4
631, ocean, minecraft:deep_ocean, MONSTER, minecraft:enderman, 10, 1, 4
632, ocean, minecraft:deep_ocean, MONSTER, minecraft:witch, 5, 1, 1
633, ocean, minecraft:deep_ocean, MONSTER, minecraft:drowned, 5, 1, 1
634, ocean, minecraft:deep_ocean, MONSTER, darkwaters:aberration, 10, 1, 1
635, ocean, minecraft:deep_ocean, MONSTER, darkwaters:craeken, 5, 1, 1
636, ocean, minecraft:deep_ocean, MONSTER, darkwaters:miraid, 5, 1, 1
637, ocean, minecraft:deep_ocean, MONSTER, darkwaters:miraid_hallucination, 5, 1, 1
638, ocean, minecraft:deep_ocean, MONSTER, darkwaters:mohast, 10, 1, 3
639, ocean, minecraft:deep_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
640, ocean, minecraft:deep_ocean, MONSTER, darkwaters:sight_hunter, 5, 1, 1
641, ocean, minecraft:deep_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
642, ocean, minecraft:deep_ocean, AMBIENT, minecraft:bat, 10, 8, 8
643, ocean, minecraft:deep_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
644, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
645, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
646, ocean, minecraft:deep_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
647, desert, minecraft:desert, MONSTER, minecraft:spider, 80, 4, 4
648, desert, minecraft:desert, MONSTER, minecraft:zombie, 19, 4, 4
649, desert, minecraft:desert, MONSTER, minecraft:zombie_villager, 5, 1, 1
650, desert, minecraft:desert, MONSTER, minecraft:skeleton, 80, 4, 4
651, desert, minecraft:desert, MONSTER, minecraft:creeper, 80, 4, 4
652, desert, minecraft:desert, MONSTER, minecraft:slime, 80, 4, 4
653, desert, minecraft:desert, MONSTER, minecraft:enderman, 10, 1, 4
654, desert, minecraft:desert, MONSTER, minecraft:witch, 5, 1, 1
655, desert, minecraft:desert, MONSTER, minecraft:husk, 80, 4, 4
656, desert, minecraft:desert, MONSTER, uselessreptile:moleclaw, 80, 1, 1
657, desert, minecraft:desert, MONSTER, graveyard:nightmare, 10, 1, 1
658, desert, minecraft:desert, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
659, desert, minecraft:desert, CREATURE, minecraft:rabbit, 5, 2, 3
660, desert, minecraft:desert, AMBIENT, minecraft:bat, 10, 8, 8
661, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
662, desert, tectonic:desert_dunes, MONSTER, minecraft:spider, 80, 4, 4
663, desert, tectonic:desert_dunes, MONSTER, minecraft:zombie, 19, 4, 4
664, desert, tectonic:desert_dunes, MONSTER, minecraft:zombie_villager, 5, 1, 1
665, desert, tectonic:desert_dunes, MONSTER, minecraft:skeleton, 80, 4, 4
666, desert, tectonic:desert_dunes, MONSTER, minecraft:creeper, 80, 4, 4
667, desert, tectonic:desert_dunes, MONSTER, minecraft:slime, 80, 4, 4
668, desert, tectonic:desert_dunes, MONSTER, minecraft:enderman, 10, 1, 4
669, desert, tectonic:desert_dunes, MONSTER, minecraft:witch, 5, 1, 1
670, desert, tectonic:desert_dunes, MONSTER, minecraft:husk, 80, 4, 4
671, desert, tectonic:desert_dunes, MONSTER, uselessreptile:moleclaw, 80, 1, 1
672, desert, tectonic:desert_dunes, MONSTER, graveyard:nightmare, 10, 1, 1
673, desert, tectonic:desert_dunes, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
674, desert, tectonic:desert_dunes, CREATURE, minecraft:rabbit, 5, 2, 3
675, desert, tectonic:desert_dunes, AMBIENT, minecraft:bat, 10, 8, 8
676, desert, tectonic:desert_dunes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
677, private, minecraft:dripstone_caves, MONSTER, minecraft:spider, 80, 4, 4
678, private, minecraft:dripstone_caves, MONSTER, minecraft:zombie, 80, 4, 4
679, private, minecraft:dripstone_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
680, private, minecraft:dripstone_caves, MONSTER, minecraft:skeleton, 80, 4, 4
681, private, minecraft:dripstone_caves, MONSTER, minecraft:creeper, 80, 4, 4
682, private, minecraft:dripstone_caves, MONSTER, minecraft:slime, 80, 4, 4
683, private, minecraft:dripstone_caves, MONSTER, minecraft:enderman, 10, 1, 4
684, private, minecraft:dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
685, private, minecraft:dripstone_caves, MONSTER, minecraft:drowned, 80, 4, 4
686, private, minecraft:dripstone_caves, MONSTER, uselessreptile:moleclaw, 80, 1, 1
687, private, minecraft:dripstone_caves, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
688, private, minecraft:dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
689, private, minecraft:dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
690, river, tectonic:dripstone_river, MONSTER, minecraft:spider, 80, 4, 4
691, river, tectonic:dripstone_river, MONSTER, minecraft:zombie, 80, 4, 4
692, river, tectonic:dripstone_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
693, river, tectonic:dripstone_river, MONSTER, minecraft:skeleton, 80, 4, 4
694, river, tectonic:dripstone_river, MONSTER, minecraft:creeper, 80, 4, 4
695, river, tectonic:dripstone_river, MONSTER, minecraft:slime, 80, 4, 4
696, river, tectonic:dripstone_river, MONSTER, minecraft:enderman, 10, 1, 4
697, river, tectonic:dripstone_river, MONSTER, minecraft:witch, 5, 1, 1
698, river, tectonic:dripstone_river, MONSTER, minecraft:drowned, 80, 4, 4
699, river, tectonic:dripstone_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
700, river, tectonic:dripstone_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
701, river, tectonic:dripstone_river, AMBIENT, minecraft:bat, 10, 8, 8
702, river, tectonic:dripstone_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
703, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:spider, 80, 4, 4
704, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:zombie, 19, 4, 4
705, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:zombie_villager, 5, 1, 1
706, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:skeleton, 80, 4, 4
707, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:creeper, 80, 4, 4
708, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:slime, 80, 4, 4
709, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:enderman, 10, 1, 4
710, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:witch, 5, 1, 1
711, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:husk, 80, 4, 4
712, savanna, regions_unexplored:dry_bushland, MONSTER, uselessreptile:moleclaw, 80, 1, 1
713, savanna, regions_unexplored:dry_bushland, MONSTER, graveyard:nightmare, 10, 1, 1
714, savanna, regions_unexplored:dry_bushland, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
715, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:rabbit, 5, 2, 3
716, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:sheep, 12, 4, 4
717, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:pig, 10, 4, 4
718, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:chicken, 10, 4, 4
719, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:cow, 8, 4, 4
720, savanna, regions_unexplored:dry_bushland, AMBIENT, minecraft:bat, 10, 8, 8
721, savanna, regions_unexplored:dry_bushland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
722, private, minecraft:end_barrens, MONSTER, minecraft:enderman, 10, 4, 4
723, private, minecraft:end_highlands, MONSTER, minecraft:enderman, 10, 4, 4
724, private, minecraft:end_midlands, MONSTER, minecraft:enderman, 10, 4, 4
725, badlands, minecraft:eroded_badlands, MONSTER, minecraft:spider, 80, 4, 4
726, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie, 80, 4, 4
727, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
728, badlands, minecraft:eroded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
729, badlands, minecraft:eroded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
730, badlands, minecraft:eroded_badlands, MONSTER, minecraft:slime, 80, 4, 4
731, badlands, minecraft:eroded_badlands, MONSTER, minecraft:enderman, 10, 1, 4
732, badlands, minecraft:eroded_badlands, MONSTER, minecraft:witch, 5, 1, 1
733, badlands, minecraft:eroded_badlands, MONSTER, uselessreptile:moleclaw, 80, 1, 1
734, badlands, minecraft:eroded_badlands, MONSTER, graveyard:nightmare, 10, 1, 1
735, badlands, minecraft:eroded_badlands, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
736, badlands, minecraft:eroded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
737, badlands, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
738, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:spider, 80, 4, 4
739, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie, 80, 4, 4
740, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
741, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:skeleton, 80, 4, 4
742, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:creeper, 80, 4, 4
743, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:slime, 80, 4, 4
744, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:enderman, 10, 1, 4
745, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:witch, 5, 1, 1
746, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:ocelot, 5, 1, 3
747, jungle, regions_unexplored:eucalyptus_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
748, jungle, regions_unexplored:eucalyptus_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
749, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:sheep, 12, 4, 4
750, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:pig, 10, 4, 4
751, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
752, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:cow, 8, 4, 4
753, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
754, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:parrot, 40, 1, 2
755, jungle, regions_unexplored:eucalyptus_forest, AMBIENT, minecraft:bat, 10, 8, 8
756, jungle, regions_unexplored:eucalyptus_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
757, forest, tectonic:evergreen_forest, MONSTER, minecraft:spider, 80, 4, 4
758, forest, tectonic:evergreen_forest, MONSTER, minecraft:zombie, 80, 4, 4
759, forest, tectonic:evergreen_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
760, forest, tectonic:evergreen_forest, MONSTER, minecraft:skeleton, 80, 4, 4
761, forest, tectonic:evergreen_forest, MONSTER, minecraft:creeper, 80, 4, 4
762, forest, tectonic:evergreen_forest, MONSTER, minecraft:slime, 80, 4, 4
763, forest, tectonic:evergreen_forest, MONSTER, minecraft:enderman, 10, 1, 4
764, forest, tectonic:evergreen_forest, MONSTER, minecraft:witch, 5, 1, 1
765, forest, tectonic:evergreen_forest, MONSTER, direbats:direbat, 36, 1, 3
766, forest, tectonic:evergreen_forest, MONSTER, graveyard:ghoul, 25, 2, 5
767, forest, tectonic:evergreen_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
768, forest, tectonic:evergreen_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
769, forest, tectonic:evergreen_forest, CREATURE, minecraft:sheep, 12, 4, 4
770, forest, tectonic:evergreen_forest, CREATURE, minecraft:pig, 10, 4, 4
771, forest, tectonic:evergreen_forest, CREATURE, minecraft:chicken, 10, 4, 4
772, forest, tectonic:evergreen_forest, CREATURE, minecraft:cow, 8, 4, 4
773, forest, tectonic:evergreen_forest, AMBIENT, minecraft:bat, 10, 8, 8
774, forest, tectonic:evergreen_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
775, swamp, regions_unexplored:fen, MONSTER, minecraft:spider, 80, 4, 4
776, swamp, regions_unexplored:fen, MONSTER, minecraft:zombie, 80, 4, 4
777, swamp, regions_unexplored:fen, MONSTER, minecraft:zombie_villager, 5, 1, 1
778, swamp, regions_unexplored:fen, MONSTER, minecraft:skeleton, 80, 4, 4
779, swamp, regions_unexplored:fen, MONSTER, minecraft:creeper, 80, 4, 4
780, swamp, regions_unexplored:fen, MONSTER, minecraft:slime, 80, 4, 4
781, swamp, regions_unexplored:fen, MONSTER, minecraft:enderman, 10, 1, 4
782, swamp, regions_unexplored:fen, MONSTER, minecraft:witch, 5, 1, 1
783, swamp, regions_unexplored:fen, MONSTER, direbats:direbat, 36, 1, 3
784, swamp, regions_unexplored:fen, MONSTER, graveyard:ghoul, 25, 2, 5
785, swamp, regions_unexplored:fen, MONSTER, uselessreptile:moleclaw, 80, 1, 1
786, swamp, regions_unexplored:fen, MONSTER, graveyard:nightmare, 10, 1, 1
787, swamp, regions_unexplored:fen, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
788, swamp, regions_unexplored:fen, CREATURE, minecraft:wolf, 8, 4, 4
789, swamp, regions_unexplored:fen, CREATURE, minecraft:sheep, 12, 4, 4
790, swamp, regions_unexplored:fen, CREATURE, minecraft:pig, 10, 4, 4
791, swamp, regions_unexplored:fen, CREATURE, minecraft:chicken, 10, 4, 4
792, swamp, regions_unexplored:fen, CREATURE, minecraft:cow, 8, 4, 4
793, swamp, regions_unexplored:fen, CREATURE, uselessreptile:wyvern, 5, 1, 1
794, swamp, regions_unexplored:fen, AMBIENT, minecraft:bat, 10, 8, 8
795, swamp, regions_unexplored:fen, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
796, swamp, regions_unexplored:fen, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
797, private, regions_unexplored:flooded_plains, MONSTER, minecraft:spider, 80, 4, 4
798, private, regions_unexplored:flooded_plains, MONSTER, minecraft:zombie, 80, 4, 4
799, private, regions_unexplored:flooded_plains, MONSTER, minecraft:zombie_villager, 5, 1, 1
800, private, regions_unexplored:flooded_plains, MONSTER, minecraft:skeleton, 80, 4, 4
801, private, regions_unexplored:flooded_plains, MONSTER, minecraft:creeper, 80, 4, 4
802, private, regions_unexplored:flooded_plains, MONSTER, minecraft:slime, 80, 4, 4
803, private, regions_unexplored:flooded_plains, MONSTER, minecraft:enderman, 10, 1, 4
804, private, regions_unexplored:flooded_plains, MONSTER, minecraft:witch, 5, 1, 1
805, private, regions_unexplored:flooded_plains, MONSTER, graveyard:ghoul, 25, 2, 5
806, private, regions_unexplored:flooded_plains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
807, private, regions_unexplored:flooded_plains, MONSTER, graveyard:nightmare, 10, 1, 1
808, private, regions_unexplored:flooded_plains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
809, private, regions_unexplored:flooded_plains, CREATURE, minecraft:sheep, 12, 4, 4
810, private, regions_unexplored:flooded_plains, CREATURE, minecraft:pig, 10, 4, 4
811, private, regions_unexplored:flooded_plains, CREATURE, minecraft:chicken, 10, 4, 4
812, private, regions_unexplored:flooded_plains, CREATURE, minecraft:cow, 8, 4, 4
813, private, regions_unexplored:flooded_plains, CREATURE, minecraft:horse, 5, 2, 6
814, private, regions_unexplored:flooded_plains, CREATURE, minecraft:donkey, 5, 1, 3
815, private, regions_unexplored:flooded_plains, CREATURE, uselessreptile:wyvern, 5, 1, 1
816, private, regions_unexplored:flooded_plains, AMBIENT, minecraft:bat, 10, 8, 8
817, private, regions_unexplored:flooded_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
818, private, regions_unexplored:flooded_plains, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
819, plains, regions_unexplored:flower_field, MONSTER, minecraft:spider, 80, 4, 4
820, plains, regions_unexplored:flower_field, MONSTER, minecraft:zombie, 80, 4, 4
821, plains, regions_unexplored:flower_field, MONSTER, minecraft:zombie_villager, 5, 1, 1
822, plains, regions_unexplored:flower_field, MONSTER, minecraft:skeleton, 80, 4, 4
823, plains, regions_unexplored:flower_field, MONSTER, minecraft:creeper, 80, 4, 4
824, plains, regions_unexplored:flower_field, MONSTER, minecraft:slime, 80, 4, 4
825, plains, regions_unexplored:flower_field, MONSTER, minecraft:enderman, 10, 1, 4
826, plains, regions_unexplored:flower_field, MONSTER, minecraft:witch, 5, 1, 1
827, plains, regions_unexplored:flower_field, MONSTER, uselessreptile:moleclaw, 80, 1, 1
828, plains, regions_unexplored:flower_field, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
829, plains, regions_unexplored:flower_field, CREATURE, minecraft:rabbit, 8, 4, 4
830, plains, regions_unexplored:flower_field, CREATURE, minecraft:sheep, 12, 4, 4
831, plains, regions_unexplored:flower_field, CREATURE, minecraft:pig, 10, 4, 4
832, plains, regions_unexplored:flower_field, CREATURE, minecraft:chicken, 10, 4, 4
833, plains, regions_unexplored:flower_field, CREATURE, minecraft:cow, 8, 4, 4
834, plains, regions_unexplored:flower_field, AMBIENT, minecraft:bat, 10, 8, 8
835, plains, regions_unexplored:flower_field, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
836, forest, minecraft:flower_forest, MONSTER, minecraft:spider, 80, 4, 4
837, forest, minecraft:flower_forest, MONSTER, minecraft:zombie, 80, 4, 4
838, forest, minecraft:flower_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
839, forest, minecraft:flower_forest, MONSTER, minecraft:skeleton, 80, 4, 4
840, forest, minecraft:flower_forest, MONSTER, minecraft:creeper, 80, 4, 4
841, forest, minecraft:flower_forest, MONSTER, minecraft:slime, 80, 4, 4
842, forest, minecraft:flower_forest, MONSTER, minecraft:enderman, 10, 1, 4
843, forest, minecraft:flower_forest, MONSTER, minecraft:witch, 5, 1, 1
844, forest, minecraft:flower_forest, MONSTER, direbats:direbat, 36, 1, 3
845, forest, minecraft:flower_forest, MONSTER, graveyard:ghoul, 25, 2, 5
846, forest, minecraft:flower_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
847, forest, minecraft:flower_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
848, forest, minecraft:flower_forest, CREATURE, minecraft:sheep, 12, 4, 4
849, forest, minecraft:flower_forest, CREATURE, minecraft:pig, 10, 4, 4
850, forest, minecraft:flower_forest, CREATURE, minecraft:chicken, 10, 4, 4
851, forest, minecraft:flower_forest, CREATURE, minecraft:cow, 8, 4, 4
852, forest, minecraft:flower_forest, CREATURE, minecraft:rabbit, 5, 2, 3
853, forest, minecraft:flower_forest, AMBIENT, minecraft:bat, 10, 8, 8
854, forest, minecraft:flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
855, forest, minecraft:forest, MONSTER, minecraft:spider, 80, 4, 4
856, forest, minecraft:forest, MONSTER, minecraft:zombie, 80, 4, 4
857, forest, minecraft:forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
858, forest, minecraft:forest, MONSTER, minecraft:skeleton, 80, 4, 4
859, forest, minecraft:forest, MONSTER, minecraft:creeper, 80, 4, 4
860, forest, minecraft:forest, MONSTER, minecraft:slime, 80, 4, 4
861, forest, minecraft:forest, MONSTER, minecraft:enderman, 10, 1, 4
862, forest, minecraft:forest, MONSTER, minecraft:witch, 5, 1, 1
863, forest, minecraft:forest, MONSTER, soulsweapons:big_chungus, 20, 4, 8
864, forest, minecraft:forest, MONSTER, direbats:direbat, 36, 1, 3
865, forest, minecraft:forest, MONSTER, graveyard:ghoul, 25, 2, 5
866, forest, minecraft:forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
867, forest, minecraft:forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
868, forest, minecraft:forest, CREATURE, minecraft:sheep, 12, 4, 4
869, forest, minecraft:forest, CREATURE, minecraft:pig, 10, 4, 4
870, forest, minecraft:forest, CREATURE, minecraft:chicken, 10, 4, 4
871, forest, minecraft:forest, CREATURE, minecraft:cow, 8, 4, 4
872, forest, minecraft:forest, CREATURE, minecraft:wolf, 5, 4, 4
873, forest, minecraft:forest, AMBIENT, minecraft:bat, 10, 8, 8
874, forest, minecraft:forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
875, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:spider, 80, 4, 4
